id,date,text
383,2018.11.26,日本設計とオートデスクは、2014年に次世代BIMの実現を目指してパートナーシップを締結しているが、このたび戦略的パートナーシップを3年間更新することを発表した。両社は、2015年に業務包括契約(EBA)を行っており、日本設計はこれによりさまざまなBIMの試行ができる環境になったことや、オートデスクから多様なBIMの検討・開発の協力を得たことなどをこれまでの成果に挙げた。また、今後3年間のテーマに「建物の高品質化・高性能化」「BIMのワークフローの検討」「ビッグデータの活用」の3つを設定。超高層・大型案件が日本設計の全案件の半分以上を占めるため、「建物の高品質化・高性能化」では、“超高層・大型案件対応”を最重要課題として取り組むという。また、Autodesk Forgeを活用し、ビッグデータを将来的に設計に活かしていく考えだ。今後日本設計は、これまでの下地を活かしてBIMの有効活用などをより一層推進し、オートデスクはさまざまな面で同社をサポートしていく。
384,2018.11.28,竹中工務店とGRAPHISOFT SE(以下、GRAPHISOFT)、グラフィソフトジャパンの3社は、BIM推進のための戦略的パートナーシップを締結したことを発表した。3社は、今回のパートナーシップの締結により互いのBIMに関するビジョンを共有・調整し、竹中工務店の主なBIMプラットフォームであるGRAPHISOFT製品群について、より竹中工務店の設計および施工プロセスの実践に即したツールとするため、協力して製品の開発・改善を行うことに合意。GRAPHISOFTは、開発版の製品などを竹中工務店と共有しフィードバックを受け、竹中工務店におけるBIMの優先事項をGRAPHISOFTの製品ロードマップに適切に反映するという。また、竹中工務店はGRAPHISOFTが同社の製品に関するニーズをより深く理解できるよう、同社の設計および施工プロセスの詳細についてもGRAPHISOFTに情報を提供する。これらの共同作業は、世界的なBIMの発展を促進するためのパートナーシップでもあるという。
385,2018.12.05,前田建設工業は、次世代技術の研究・開発を担う実験施設を備え、ベンチャー企業に「場・知・資金」を提供し、革新的技術や新ビジネスの実現を目指す場「ICI総合センター ICIラボ」を茨城県取手市に竣工・運用開始し、「ICIイノベーションアワード」を12月10日から開始する。同ラボは、革新的な事業を目指すベンチャーとの連携を進めるとともに、ベンチャー自身が成長するための“協創のための開かれたプラットフォーム”として、さまざまな機能「場・知・資金」を有する施設。幅広い最新の基盤実験施設を導入し、国内外の開発パートナーの実験場として開放するとともに、先進的オフィスを同社社員と同様に自由に利用できる。また、協創者は数百の外部専門家の支援、先端のAIシステムの実装支援なども受けられる。同アワードは、同社からの出資も含めた、これらのさまざまな支援の対象となる多様なイノベーションテーマを公募するもの。来年2月15日実施の同ラボの開所式典で、優秀者(支援先)が発表される。
386,2018.12.10,"国土交通省は12月10日に「平成30年10月分の建設工事受注動態統計」を公表した。国土交通省総合政策局発表の資料によると、平成30年10月分の建設工事の受注総額は6兆7,338億円で前年同月比2.2%減となり、3ヵ月ぶりの減少となった。受注者別に見ると、元請受注高は4兆4,656億円で前年同月比4.7%減と前月の増加から再び減少となった。下請受注高は、2兆2,682億円で同2.9%増となり、7ヵ月連続の増加。元請受注高のうち公共機関からの受注高は1兆3,465億円で、前年同月比6.0%減少し、民間等からの受注高は3兆1,191億円で同4.1%減となり3ヵ月ぶりの減少となった。また、工事種類別に見ると、建築工事は2兆6,785億円で前年同月比4.5%減、2ヵ月連続の減少。土木工事は、1兆2,536億円で同10.6%減、6ヵ月連続の減少。機械装置等工事は、5,335億円で同11.7%増、2ヵ月連続の増加となった。"
387,2018.12.12,大成建設は、建設用3Dプリンタ「T-3DP(Taisei-3D Printing)」をアクティオ、有明工業高等専門学校、太平洋セメントと共同で開発した。同プリンタは、特殊セメント系材料、ノズル、プリンタシステムの3つを開発して組み合わせたもの。一般的な樹脂系材料ではない、形状が崩れにくく短時間で固化するセメント系材料のため、一度に高く積層ができ、実大規模の建設部材の製作を可能にした。制御用PCで読み込んだ3Dデータに基づき、製作物の大きさに応じてノズルから吐出するセメント系材料の量を自動制御し、同材料を適切な速度で正確に積層する仕組みで、複数部材の同時製作もできる。型枠を使わずに3Dデータからさまざまな形状の建設部材を迅速かつ高精度に自動製作が可能だ。今後、大成建設は同プリンタを導入したさまざまな建設部材の製作や、現場での大型構造物の施工を実現するため、積極的に研究開発を進める方針だ。
388,2018.12.20,政策研究大学院大学と建築研究所は、共催シンポジウム「BIMがつながる将来の展望－建築設計・生産各段階の抱く展望と課題」を2月4日(月)に開催する。同シンポジウムは、国内外のBIM展開の過程を紐解きつつ、“つながるBIM”のプロセスが日本の今後の建築生産プロセスに変革・革新をもたらす可能性について、建築設計・生産の各段階の代表者を交えて考究するもの。プログラムは、尾島俊雄氏(早稲田大学名誉教授)による基調講演をはじめ、安田幸一氏(東京工業大学大学院教授)、繁戸和幸氏(安井建築設計事務所)、武藤正樹氏(建築研究所)ら5名が、設計、施工、研究開発など各段階の立場を代表して講演する「BIMがつながる将来の展望と課題」をテーマにしたリレー講演などで構成されている。会場は、政策研究大学院大学(東京・六本木)で、参加費は無料。定員300名の事前登録制だ。上記の詳しい情報と申し込み方法は政策研究大学院大学のWebサイトに掲載されている。
389,2018.12.26,新菱冷熱工業は、建設現場の省力化と効率化を目的に、施工情報を現場の床面に完全自動で描画する「施工図描画ロボット」を開発した。オペレーターの操作・監視が必要なく、無人で稼働する施工図描画ロボットの開発は建設業界で初という。描画開始から終了まで完全自動で稼働できるため、作業員はこれまで手作業で行っていた墨出し作業がまったく不要となる。同ロボットにBIMデータを取り込むことで、機器の据付位置や、配管・ダクトの系統名・ルート・高さなど、さまざまな施工情報をそのまま現場の床面に描画することが可能だ。視認性も考慮していて、多色で鮮明な線や文字を描ける。完全自動により、人手不足解消への貢献および工期短縮を実現する。床面の描画情報により、施工図がなくても直感的に機器・配管・ダクトの据え付け作業や、確認などが可能だ。同社では、同ロボットを今月から施工現場に試験導入して効果検証を進め、2020年の本格展開を目指すとしている。
390,2019.01.09,公益社団法人日本ファシリティマネジメント協会(以下、JFMA)は、「ファシリティマネジメントフォーラム 2019」を2月20日(水)～22日(金)に開催する。同イベントは、我が国におけるFMの普及・定着を図る目的で、2007年から毎年開催されているFMの大会。今回は、「For the Future！ FMの未来 新たな価値を求めて」をテーマに開催する。プログラムは、基調講演として「知識創造理論と企業戦略」と題した竹内弘高氏(ハーバード大学経営大学院 教授)と、「企業と人が成長できるワークスペースとは」と題した高橋正巳氏(WeWork Japan ゼネラルマネージャー)の講演が実施されるほか、幅広い内容の講演やシンポジウムなどが予定されている。現在、セミナーへの参加費が無料になる事前登録を受け付けており、受付期限は2月19日(火)12:00まで。会場は、東京・江戸川区のタワーホール船堀。同フォーラムの詳しい情報と申し込み方法は、JFMAのWebサイトに掲載されている。
391,2019.01.11,"国土交通省は1月11日に「平成30年11月分の建設工事受注動態統計」を公表した。国土交通省総合政策局発表の資料によると、平成30年11月分の建設工事の受注総額は6兆4,289億円で前年同月比1.8%減となり、2ヵ月連続の減少となった。受注者別に見ると、元請受注高は4兆2,254億円で前年同月比6.3%減と2ヵ月連続の減少となった。下請受注高は、2兆2,036億円で同8.2%増となり、8ヵ月連続の増加。元請受注高のうち公共機関からの受注高1兆637億円で、前年同月比2.6%減少し、民間等からの受注高は3兆1,617億円で同7.5%減となり2ヵ月連続の減少となった。また、工事種類別に見ると、建築工事は2兆6,637億円で前年同月比5.9%減、3ヵ月連続の減少。土木工事は、1兆653億で同9.9%減、7ヵ月連続の減少。機械装置等工事は、4,964億円で同0.3%減、3ヵ月ぶりの減少となった。"
392,2019.01.15,積水ハウスは、居住者から得るデータを基にしたサービスを通じて健康・つながり・学びを提供する「プラットフォームハウス構想」を発表し、健康をテーマに第一弾の取り組みを進める。同構想は、IoTなどで居住者の住環境やライフスタイルデータを日々取得、活用し居住者に応じたサービスを提供するもの。同社は、家を基点とした新しいサービスで事業領域を居住者の生活サービスまで拡大する狙いだ。第一弾は、“家が健康をつくり出す”という新たな価値を提供するもので、居住者にストレスなく異変を察知し、日常の生体データと照合。異常の可能性がある場合は窓口に自動通知するなど、急性疾患などに対応する。同社は、同構想の実現に向けて、先進企業などと広くアライアンスを構築するとしており、「健康」の取り組みは、慶應義塾大学やNEC、日立製作所など7者と検討を進めていくが、今後もパートナーを増やし、実証実験などを重ねて、2020年春にプラットフォームハウスの販売を開始する予定だ。
393,2019.01.17,一般社団法人日本建築学会 情報システム技術委員会 設計･生産の情報化小委員会は、BIMの日2019シンポジウム「BIMによって なくなるもの・うまれるもの」を2月19日(火)に開催する。5回目となる今回は、山梨知彦氏(日建設計)、池田靖史氏(慶應義塾大学)、川上浩司氏(京都大学)をパネリストに、BIMによって変わりつつあるヒト、モノ、コト、建築生産のプロセスについて、パネルディスカッションを行う。また、金田充弘氏(東京藝術大学／Arup)、豊田啓介氏(noiz)、綱川隆司氏(前田建設工業)ら5名が講演する、設計・生産の情報化の最新先進事例発表も実施する。このほか、BIMライブラリーについての特別報告や同小委員会のWG報告も行われる。会場は、建築会館ホール(東京・港区)で、参加費は有料。先着250名の事前申し込み制で、申込フォームからの申し込みが必要だ。上記シンポジウムの詳しい情報と申し込み方法は日本建築学会のWebサイトに掲載されている。
394,2019.01.21,"三菱地所は、ソフトバンクロボティクスが開発したAI搭載のバキューム清掃ロボット「Whiz」の日本初の導入を発表し、現在、先行実験を大手町パークビルで実施している。同ロボットは、最初に同機を手押ししてAIに清掃エリアの地図データを作成・記憶させることで、記憶した地図データを基に清掃ルートを自律走行する。最大3時間稼働で1,500m2の自動清掃を実現。複数のセンサーが搭載され、清掃ルート上の障害物を検知して回避するとともに、リアルタイムでの稼働状況を管理サイトやアプリからいつでも確認が可能だ。三菱地所は、従来専ら人手に頼っていた床面の清掃作業の主要部分をロボットに任せ、ビルメンテナンス業界の人手不足の解消などを期待できるとして、今回の導入に至ったという。本年4月より、三菱地所グループが所有または運営管理する全国のオフィスビルや商業施設、物流施設などに約100台を順次展開し、人手不足に対応した新しい管理スタイルを追求していく方針だ。"
395,2019.01.24,大林組は、BIMとセンサー情報を活用し、オペレーターにクレーンの状況をリアルタイムに表示することで、安全で効率的なクレーン操作を支援するマシンガイダンスシステムを開発した。同システムは、クレーンの動きを、建設現場を再現した3Dモデル上で融合させ、クレーン操作室内のタッチパネルに表示。BIMの活用により、施工対象物や周囲の構造物だけでなく、目に見えない敷地境界線なども可視化して表示する。これにより、オペレーターは夜間や悪天候時の視界が悪い状況などでも安全にクレーンを操作することが可能だ。また、死角となるクレーン下の状況確認をAIが行い、危険な状況の際は警告も行う。さらに、揚重部材の取り付け位置を画面上で選択すると、現在位置からのクレーンの操作量を数値化して表示し、誤差数cmの高い精度でガイダンスする機能も備える。経験の浅いオペレーターでも操作が可能なため、今後、同社は熟練オペレーター不足の解消に役立てていく考えだ。
396,2019.01.28,竹中工務店は、施工管理のデジタル化による施工管理効率の向上の一環で、デジタル測定器とBIMを連携させて設備検査報告書を自動作成し、設備検査業務を効率化する手法を構築した。設備工事の各段階では「水圧・満水試験」や「照度測定」、「風量測定」などの設備検査が必要となるが、検査箇所を記録する野帳作成が一連の流れとしてデジタル化できてないのがこれまでの課題だった。今回構築した手法は、デジタル測定器から測定データをBluetoothでペアリングしBIMモデルに自動入力。BIMに集約したデータから検査報告書を自動作成し、検査の一連の流れをデジタル化するものだ。BIM側に測定データを取り込むシステムなどの作成には、コンピュータシステム研究所の統合BIMソフト「BIM/CIM Ark」を使用した。同手法で、同社作業所の水圧・満水試験では検査時間を20%程度短縮。省人化・省力化を実現した。今後、同社は施工データのデジタル化で得たデータをAIやIoTなどの技術と連携させていく方針だ。
397,2019.01.30,FabCafe Globalは、「YouFab Global Creative Awards 2018」のグランプリをはじめとする受賞作品を発表した。同アワードはデジタルファブリケーション領域の優れた挑戦を表彰するもので、世界32ヵ国から158作品の応募があった。今回の募集対象は、デジタルとフィジカルなものづくりの連携から生まれた実験や活動、作品だ。GRAND PRIZE(グランプリ)は水槽の金魚の動きに合わせ、ハンマーがミニチュア家具に振り降ろされるもので、人間の生活が生態系に与える影響を問題提起・風刺した作品。FIRST PRIZE(準グランプリ)は工場で働く労働者の脳波を検知し、その知覚・認知状態を反映したニットを編むという作品。このほか、ファイナリスト14作品も発表された。これらの受賞作品は、2月17日～2月24日にkudan house(東京・九段下)で展示される。詳しい情報は、YouFab Global Creative Awards 2018のWebサイトに掲載されている。
398,2019.02.04,"国土交通省は1月31日に「2018年(1月～12月)の建築着工統計調査」を公表した。国土交通省総合政策局発表の資料によると、2018年の年間の新設住宅着工戸数は、94万2,370戸となり、前年比としては、2.3%減で、2年連続の減少となり、3年ぶりに95万戸を下回った。利用関係別に見ると、持家は28万3,235戸で前年比0.4%減少し、貸家は39万6,404戸で前年比5.5%減少し、分譲住宅は25万5,263戸で前年比で72戸増加した。分譲住宅の内訳は、マンションが11万510戸で同3.8%減少し、一戸建住宅が14万2,393戸で同3.0%増加した。分譲住宅はわずかながら増加し、持家もわずかな減少だったが、貸家が減少したため、全体としては前年比2.3%減となった。"
399,2019.02.06,一般社団法人日本建設業連合会(以下、日建連)は、「生産性向上事例集2018」を発行し、Webサイトで公開を開始した。同書は、日建連の生産性向上推進本部が、同推進本部構成会社における生産性向上を図った優良事例をまとめた事例集だ。実際の建設プロジェクトにおける、さまざまな生産性向上技術・工法の開発、活用事例や、現場での創意工夫事例とその成果を、1事例につき2ページでコンパクトに紹介している。掲載事例は24社26事例で全60ページ。本編では、竹中工務店の「高度最先端ICT・BIM技術の活用」の事例をはじめとする3社のBIMの事例や、鹿島建設や清水建設の施工現場でのロボットの活用事例を掲載しているほか、大成建設や前田建設工業など10社を超えるICT活用の事例を掲載している。同書は、日建連のWebサイトから無料でダウンロードが可能だ。
400,2019.02.12,"国土交通省は2月12日に「平成30年12月分の建設工事受注動態統計」を公表した。国土交通省総合政策局発表の資料によると、平成30年12月分の建設工事の受注総額は7兆2,100億円で前年同月比0.2%増となり、3ヵ月ぶりの増加となった。受注者別に見ると、元請受注高は4兆9,487億円で前年同月比0.7%増と3ヵ月ぶりの増加となった。下請受注高は、2兆2,614億円で同1.1%減となり、9ヵ月ぶりの減少。元請受注高のうち公共機関からの受注高1兆1,675億円で、前年同月比13.1%減少し、民間等からの受注高は3兆7,812億円で同6.0%増となり3ヵ月ぶりの増加となった。また、工事種類別に見ると、建築工事は3兆1,398億円で前年同月比0.5%減、4ヵ月連続の減少。土木工事は、1兆2,828億で同4.7%増、8ヵ月ぶりの増加。機械装置等工事は、5,261億円で同0.8%減、2ヵ月連続の減少となった。"
401,2019.02.13,公益社団法人日本ファシリティマネジメント協会(以下、JFMA)は、2月20日(水)～22日(金)に「ファシリティマネジメントフォーラム2019」を開催する。今回で13回目となる同イベントは、我が国におけるFMの普及・定着を図る目的で、2007年から毎年開催されているFMの大会。今回は、「For the Future! “FMの未来 新たな価値を求めて” －時代が変わる。人・組織・社会を支えるファシリティマネジメント－」をテーマとしている。プログラムは、働き方・ICT、BIM・JFMA賞その後、FM戦略・基本・ロボット、FMグローバル、調査研究部会など、さまざまな技術・手法といった切り口のカテゴリーに分かれている。BIM・JFMA賞その後のカテゴリーでは、スターツコーポレーションの光田祐介氏などが登壇する「FMの未来－BIM-FM Future」をテーマにしたシンポジウムを実施する。また、調査研究
402,2019.02.14,"国土交通省は「2018年の建設工事受注動態統計」を公表した。国土交通省総合政策局発表の資料によると、2018年の建設業者の受注高は83兆8,099億円で前年比0.1%増加となった。受注者別に見ると、元請受注高は前年比0.6%減少、下請受注高は同1.5%増加となった。元請受注高のうち公共機関からの受注高は前年比6.5%減少し、民間等からの受注高は同1.8%増加となった。元請受注高を工事種類別に見ると、建築工事は前年比0.8%減、土木工事は同4.1%減、機械装置等工事は同11.1%増となっている。2011年に41兆円まで縮小していた建設市場が一見その倍の市場になったように見えるが、これは2013年に建設工事受注動態統計調査推計方法を変更したことにより増えた部分が大きい。2012年までは未回答業者は実績なしとして取り扱っていたものを変更するなどした。2012年までの推計方法での2018年の受注高は公表されている前年比を元に算出すると、おおよそ58兆8,500億円。"
403,2019.02.19,前田建設工業は、高知工科大学およびサット・システムズと建設作業所における資機材の自動搬送システムを開発した。同システムは、主に建築作業所の屋内搬送が対象で、無人搬送車(以下、AGV)が現場内に設置した簡単な目印を頼りに、下層階の荷取場で荷取りした資機材をエレベーターに自動で積み込むと、エレベーターは目的階へ自動で昇降。目的階に着くとAGVがエレベーターから自動で資機材を荷取りし、荷置場へ安全に自律搬送する。AGVとエレベーターは、相互通信しながら完全に連携して動作し、作業所環境が日々変化しても目印を置き換えるだけでAGVが自ら判断するため、作業員が感覚的に使用できるのが特長だ。また、資機材を集積場に整然と並べていなくても自動で認識して荷取りできる機能や、静的および動的障害物に対する自動回避機能なども備える。同社は、本年4月には同システムを都内の建築作業所で適用する予定だ。
404,2019.02.25,東急建設は、事業計画段階から修繕費用の予測を、短時間で簡単に自動算出する社内ツール「概算修繕計画システム」を開発した。これまでの一般的な修繕計画の作成手法では、新築時の見積内訳などが必要なため、事業計画の段階で修繕計画を迅速に作成することは困難だったが、同システムは営業担当者がパソコンやタブレットを使用し、建物用途と延床面積の情報を入力するだけで、既存のデータベースを元に、新築時からの修繕計画を瞬時に自動作成できる。建築・設備の各項目について新築から60年後まで5年ごとの概算費用が計算されるとともに、最大、標準、最小の3種類の費用パターンがグラフで表示されるなど、修繕金額の振れ幅についても確認が可能だ。また、Web上で動作するため、タブレットで顧客にその場で提示でき、PDFファイルも送信可能だ。同社は、同システムにより、顧客対応力を向上させ、コスト削減と業務効率化を推進していく方針だ。
405,2019.03.06,鴻池組は、日々建設現場で行われる作業間連絡調整打ち合わせと作業日報の作成を省力化する、スマートフォンを用いた作業打ち合わせシステム「KOCo(ココ)Meeting」を開発した。同システムは、各専門工事を行う協力会社が作業予定や人員配置などの入力や確認を、時間と場所を問わずに行えるとともに、施工管理を行う同社はペーパーレス化により書類の取りまとめや管理を省力化できるもの。協力会社側がスマホから担当工種や翌日作業予定などのデータを入力すると、入力情報は各現場の運用形態に応じたタイミングでいつでも帳票データが出力が可能となる。このため、作業打ち合わせ時に関係者間の意思統一をスムーズに行える。また、繰返し入力機能や、社内システムから工事基本データなどを自動取得する機能などを実装し、入力作業の省力化も実現。協力会社と同社の労働時間の削減が図れる。同社は、今後もICTを活用した現場管理業務用システムの充実を図り、生産性向上などを推進していく方針だ。
406,2019.03.11,鹿島は、昨秋に「鹿島スマート生産ビジョン」を策定しているが、その実現に向けて、資機材の管理・運用を効率化するシステム「KENLOGI」および「K-Field」を開発した。KENLOGIは、レンタル・リース会社ごとに異なる、高所作業車や台車などの資機材コードと同社の資機材リストとを紐付け、さまざまな資機材の現場への出入りの把握を可能にするもの。K-Fieldは、現場内での資機材の位置や稼働状況をリアルタイムにマップ上に表示して把握する。両システムを併用することで、現場のさまざまな資機材の在庫管理を従来の人手による管理に比べ飛躍的に効率化。位置や稼働状況の可視化により生産性向上も図れる。すでに複数の現場で両システムを活用。(仮称)鹿島伏見ビル工事では、高所作業車、立馬、台車など、約150台にビーコンを取り付け、すべての位置などを把握しているという。今後同社は現場におけるモノやヒトの位置情報をデジタル化して蓄積・分析し、ビッグデータとして活用していく方針だ。
407,2019.03.11,"国土交通省は3月11日に「平成31年1月分の建設工事受注動態統計」を公表した。国土交通省総合政策局発表の資料によると、平成31年1月分の建設工事の受注総額は5兆9,815億円で前年同月比5.2%増となり、2ヵ月連続の増加となった。受注者別に見ると、元請受注高は4兆339億円で前年同月比5.6 %増と2ヵ月連続の増加となった。下請受注高は、1兆9,477億円で同4.5%増となり、前月の減少から再び増加。元請受注高のうち公共機関からの受注高は1兆918億円で、前年同月比22.5%増加し、民間等からの受注高は2兆9,420億円で同0.4%増となり2ヵ月連続の増加となった。また、工事種類別に見ると、建築工事は2兆3,593億円で前年同月比4.0%減、5ヵ月連続の減少。土木工事は、1兆1,506億で同20.2%増、2ヵ月連続の増加。機械装置等工事は、5,239億円で同29.3%増、3ヵ月ぶりの増加となった。"
408,2019.03.12,一般社団法人buildingSMART Japan(以下、bSJ)のBuild Live小委員会は、「Build LiveJapan 2018 まとめシンポジウム」を4月2日(火)に開催する。同シンポジウムは、昨年、埼玉県さいたま市美園地区を課題敷地として行われた、BIM・デジタルコンペ「Build Live Japan 2018」の取り組みを踏まえ、都市開発におけるデジタルの役割について、参加チームによる発表を行うとともに、ARX建築研究所 代表の松家克氏など有名建築家の審査員などによるパネルディスカッションなどを行うもの。このほか、中村勉総合計画事務所 代表の中村勉氏による講演や、国家や都市を丸ごとデジタル化する海外における事例についての講演も行われる予定だ。会場は、大塚商会本社ビル（東京・飯田橋）で参加費は無料。申し込みフォームからの事前申し込みが必要となっている。上記セミナーの詳しい情報と申し込み方法は、bSJのWebサイトに掲載されている。
409,2019.03.18,公益社団法人日本建築家協会(略称:JIA)は、JIA日本建築大賞2018およびJIA優秀建築賞2018の受賞作品を3月15日に発表した。注目のJIA日本建築大賞には、小堀哲夫氏(小堀哲夫建築設計事務所)の「NICCAINNOVATION CENTER」が選ばれた。小堀氏は、2016年度に続き、2回目の受賞となった。JIA優秀建築賞は、浅井裕雄氏と吉田澄代氏(いずれも裕建築計画)の「工場に家」が受賞した。同賞は、総合的に高い水準を有する作品を広く公募し、建築に関して高度な見識を持つ建築家を中心とした審査委員会が、特に建築文化の向上に寄与し、芸術・技術の両面において総合的な価値を発揮した建築として、JIA日本建築大賞を選定するもの。2018年度の審査委員は、建築家・相田武文氏や建築家・淺石優氏らの5名で、受賞作品は195の応募から2018年度優秀建築選100選を選考し、その中から5作品の現地審査を行い、公開審査で決定した。
410,2019.03.20,竹中工務店は、体の不自由な人でも、音声・文字のみで病院や福祉施設内の設備機器を操作できる、音声・文字認識AI制御システム「ツイートREMO」を神田通信機と共同で開発した。同システムは、大量の設備機器が設置されるオフィスや病院などの建物内で、スマートスピーカーやスマートフォンを介した音声・文字による設備機器の操作を可能にするもの。スマホなどを介した音声・文字を、クラウド上のAIが認識・解析。それを操作指令に変換し、各設備機器に操作指令を出す仕組みだ。同システムには、今回開発した音声・文字指令通信ロジックや位置検出アプリケーションなどの3つの技術が用いられた。同システムにより、従来は、個々の設備機器としか連係できず、住宅などの用途に限られていたが、大量の設備機器のあるオフィス・病院・福祉施設などへも用途が広がった。今後、同社は同システムを病院などを中心にさまざまな建物に展開していく方針だ。
411,2019.03.28,西松建設は、AIを活用した事業展開に向けて、米国のAI開発ベンチャー企業であるBrain ofThings(以下、BoT社)とPOC(概念実証)契約を締結し、実証実験を開始する。実証実験は、西松建設の社宅にBoT社が開発した住宅向けAIシステムである「CASPAR(キャスパー)」を導入して行われる。CASPARは、住居内に設置した音声、映像、動作、温度、照度など8つの項目を測定できるセンサーから、人の場所や行動などの情報をAIにより学習し、利用者に最適な生活環境をつくるシステム。同実験で、実生活への効果や効用について技術的な観点から検証し、今後の事業展開への施策を講じる。BoT社と協力体制を築くことで、一般住宅以外での同システムの導入の可能性なども検討する。今後、同社はAI搭載住宅や自立サポートのできる高齢者施設の需要が見込まれる中、同実験で得られたノウハウを活かし、AIスマートホームシステムの提供や、最適なハードづくりのエキスパートを目指すとしている。
412,2019.04.01,国土交通省は、2018年度からi-Constructionを建築分野にも拡大してきたが、2019年度にさらなる生産性向上を図るため、「営繕工事における生産性向上技術の活用方針」を策定し、2019年度に発注する営繕工事においてBIMの試行を拡大する。同方針により、2019年度のBIMの新たな取り組みとして、基本設計に関する標準業務のBIM活用による実施や、基本設計図書のBIMデータでの作成および納品、その効果検証を試行する。併せて、BIMデータの納品に対応するため、整備局などのBIM審査環境も整備していく。また、施工BIMを改修工事に施行を拡大。大型空調衛生設備改修工事にも発注者指定を広げ、必要に応じてVR技術なども併用する。そのほか、情報共有システムの本格活用や、原則すべての営繕工事で電子小黒板の活用、発注時および完成時における施工合理化技術のさらなる導入促進などを行う。同方針は、4月1日以降に入札契約手続きを開始する営繕工事に適用される。
413,2019.04.10,"国土交通省は4月10日に「平成31年2月分の建設工事受注動態統計」を公表した。国土交通省総合政策局発表の資料によると、平成31年2月分の建設工事の受注総額は6兆3,879億円で前年同月比2.5%減となり、3ヵ月ぶりの減少となった。受注者別に見ると、元請受注高は4兆2,916億円で前年同月比5.2%減と3ヵ月ぶりの減少となった。下請受注高は、2兆964億円で同3.5%増となり、2ヵ月連続の増加。元請受注高のうち公共機関からの受注高は1兆918億円で、前年同月比6.5%減少し、民間等からの受注高は3兆1,998億円で同4.7%減となり3ヵ月ぶりの減少となった。また、工事種類別に見ると、建築工事は2兆7,103億円で前年同月比1.4%減、6ヵ月連続の減少。土木工事は、1兆1,200億で同9.9%減、3ヵ月ぶりの減少。機械装置等工事は、4,613億円で同13.8%減、前月の増加から再び減少となった。"
414,2019.04.10,一般社団法人建築設備技術者協会は、ZEB(ゼロ・エネルギー・ビル)に関連する建築設備の検索、発信・収集の場として、ZEB、nearlyZEB、ZEBreadyに該当する建築物データを集約したデータベースサイト「JABMEE ZEBデータベース」を公開した。同サイトは、国の政策であるエネルギー基本計画が2030年までに新築ビルの平均でZEB化を目指すことを受け、ZEBを実現した建物の具体的な設備システムなどを公表し、広く情報収集・発信を図るもの。無料で利用でき、建築物データをエリアや省エネ創エネ技術などの項目、地図分布から検索、閲覧ができる。ZEBチャート図からZEB達成度(計画値)なども閲覧可能だ。構築にあたっては、国土交通省の補助金を受けている。すでにデータベースには21件のデータ登録があり、今後さらなる充実に向けて、現在、ZEBを計画・実現した建物に関する情報の登録を募集している。同サイトの詳しい内容は、建築設備技術者協会のWebサイトで閲覧できる。
415,2019.04.15,熊本大学、大和ハウス工業、大和リースの3社は、BIMを利用して、地震などの被災者のための応急仮設住宅の早期提供を目指す共同研究契約を締結したことを発表した。2016年の熊本地震の際、熊本大学の大西康伸准教授の調査では、応急仮設住宅の配置計画案の作成などに約1週間もの時間を要していた。そこで2017年から、大西氏がBIMによる配置計画案の自動作成に関する研究を開始。その後大和ハウス工業らの2社が協力し、同氏が開発したプログラムを用いて、配置計画案の作成を約1時間に短縮することに成功した。計画から建設までの全過程にBIMを利活用することで、応急仮設住宅の円滑かつ早期の建設に繋がると考え、共同研究契約の締結に至った。同契約は、2021年3月末までの2年間で、応急仮設住宅の早期提供に加え、入居者や行政などへの完成イメージの共有やBIMを用いたメンテナンスなどの研究も行う。3社は、研究成果を広く活用できるようオープンにしていく方針だ。
416,2019.04.18,一般社団法人パッシブハウス・ジャパンは、住宅の年間暖房負荷を大幅に削減しながら、デザイン性や快適性にも優れた住宅を選出する「エコハウス・アワード2019」の受賞作品を発表した。同アワードは今回が第4回目で、一次審査を通過した23のノミネート作品から、竹内昌義氏(建築家・東北芸術工科大学教授)ら審査員6名による審査のほか、当日の会場投票により選出され、最優秀賞は「熊本パッシブハウス」が受賞した。同作品は、冬期日射を確保した建物配置を行うとともに、夏の日射遮蔽には木製ガラリ雨戸と外付けブラインドを使用。さらに冷房を2階エアコン、暖房を床下エアコンにすることで夏と冬の両方の快適性を実現している。非住宅奨励賞は、パッシブハウスの流れを一般建築に活かした「鈴らん保育園」が受賞した。上記2作品を含む全ノミネート作品の詳細は、同アワードのWebサイトに掲載されている。
417,2019.04.22,一般社団法人日本建築学会は、2019年日本建築学会賞を4月19日に発表した。大賞には、木村建一氏(国際人間環境研究所代表、早稲田大学名誉教授)、鈴木嘉吉氏(元奈良文化財研究所所長・名誉研究員)、和田章氏(東京工業大学名誉教授)の3名がそれぞれ受賞した。注目の学会賞(作品)は「桐朋学園大学調布キャンパス1号館」の山梨知彦氏、向野聡彦氏(いずれも日建設計)、「新豊洲Brillia ランニング スタジアム」の武松幸治氏(E.P.A環境変換装置建築研究所)、萩生田秀之氏(KAP)、喜多村淳氏(太陽工業)の2作品が受賞した。山梨氏は、2014年度に続き、2回目の受賞となった。「桐朋学園大学調布キャンパス1号館」は光に溢れ創造力を最大限刺激するような豊かな空間を実現した点などが評価され、「新豊洲Brillia ランニングスタジアム」は“必然の美しさ”を見てとれるとともに、最小限の要素によってすべてを統合している点などが評価された。同賞のさらに詳しい情報は、団体トレンドで紹介している。
